Listing ID,Property Type,Street #,Street Name,City,Sale Type,Sale Price,Price Per SqFt,Bedrooms,Full Bath,Half Bath,Property Sqft,Age,Lot SqFt,DOM,View?,Pool?,Sale Date,MLS,Commission,Commission Level,Median Household Income
219075284PS,SFR/D,326 E,Wilson ST  ,Rialto,STD,470000,511.98,3,1,0,918,71,8400,19,,,44657,CDAR,0.025,Medium,69934
CV22027411,SFR/D,6847,Serena ST  ,San Bernardino,STD,470000,278.11,4,2,0,1690,69,10146,4,Y,N,44659,CRMLSM,0.02,Medium,55372
SW22025475,SFR/D,701,Emily LN  ,Beaumont,STD,470000,363.5,3,2,0,1293,31,8712,10,N,N,44663,CRMLSM,0.02,Medium,92797
SW22047627,TWNHS/A,29487,Cara WAY  ,Temecula,STD,470000,358.5,3,2,1,1311,33,,5,Y,N,44663,CRMLSM,0.02,Medium,103546
IG22045388,SFR/D,721 W,Hoffer ST  ,Banning,STD,470000,261.11,3,3,0,1800,75,13504,4,Y,N,44665,CRMLSM,0.02,Medium,46834
CV22032576,SFR/D,24239,Brodiaea AVE  ,Moreno Valley,STD,470000,313.75,4,2,0,1498,44,7405,28,Y,N,44670,CRMLSM,0.02,Medium,73635
EV22045798,SFR/D,1906,Topeka WAY  ,Colton,STD,470000,460.78,3,2,0,1020,39,4141,3,Y,N,44673,CRMLSM,0.02,Medium,60874
IV22039118,SFR/D,8171,Garfield ST  ,Riverside,TRUS,470000,365.47,3,1,0,1286,70,7405,11,N,N,44676,CRMLSM,0.025,Medium,76755
CV22039561,SFR/D,1101,Lyndon DR  ,Colton,STD,470000,261.69,3,2,0,1796,68,9450,37,Y,N,44677,CRMLSM,0.015,Low,60874
CV22020321,SFR/A,530 W,Gilman ST  ,Banning,STD,470000,204.97,6,3,0,2293,62,10019,6,N,N,44678,CRMLSM,0.0225,Medium,46834
IV22049421,SFR/D,396 W,48th ST  ,San Bernardino,STD,470000,382.11,4,2,0,1230,69,7560,2,Y,N,44679,CRMLSM,0.03,High,55372
SW22045157,CONDO/A,4622,San Jose ST   #U,Montclair,STD,470000,374.8,2,2,0,1254,45,,18,N,N,44679,CRMLSM,0.025,Medium,67483
EV22053764,SFR/D,3146 N,G ST  ,San Bernardino,STD,470000,335.71,3,2,0,1400,85,7500,11,Y,N,44680,CRMLSM,0.025,Medium,55372
SB22010940,SFR/D,23448,Rolanda DR  ,Moreno Valley,TRUS,470000,319.29,3,2,0,1472,41,3920,4,N,N,44685,CRMLSM,0.02,Medium,73635
IG22057260,SFR/D,11994,Graham ST  ,Moreno Valley,STD,470000,369.5,3,2,0,1272,39,5227,5,N,N,44686,CRMLSM,0.03,High,73635
IV22053520,CONDO/A,1580,Lisa LN  ,Redlands,STD,470000,399.66,2,2,0,1176,46,,8,Y,N,44686,CRMLSM,0.025,Medium,87184
HD22065577,SFR/D,14468,Sayan PL  ,Moreno Valley,STD,470000,496.83,2,2,0,946,39,7405,10,N,N,44690,CRMLSM,0.02,Medium,73635
OC22044413,SFR/D,6130,Buchanan AVE  ,San Bernardino,STD,470000,309.62,3,2,0,1518,60,9560,26,Y,N,44694,CRMLSM,0.02,Medium,55372
NDP2203410,CONDO/A,31181,Mountain Lilac WAY  ,Temecula,STD,470000,425.72,2,2,0,1104,13,,6,Y,N,44694,CRMLSP,0.025,Medium,103546
CV22084698,SFR/D,620,Highland CT  ,Upland,STD,470000,500,2,1,0,940,75,6700,2,N,N,44698,CRMLSM,0.02,Medium,82259
CV22081335,SFR/D,7395,Golondrina DR  ,San Bernardino,STD,470000,468.59,3,2,0,1003,84,7500,5,Y,N,44705,CRMLSM,0.02,Medium,55372
EV22080824,SFR/D,3346 N,Alameda AVE  ,San Bernardino,STD,470000,496.3,3,1,1,947,69,7245,4,Y,N,44705,CRMLSM,0.02,Medium,55372
EV22069690,SFR/A,7129,Buchanan AVE  ,San Bernardino,STD,470000,367.19,3,2,0,1280,66,9150,21,Y,N,44707,CRMLSM,0.02,Medium,55372
EV22068061,SFR/D,183 E,L ST  ,Colton,STD,470000,339.11,3,2,0,1386,59,7500,7,Y,N,44708,CRMLSM,0.025,Medium,60874
IV22059526,SFR/D,135,Peppertree DR  ,Perris,STD,470000,321.7,3,2,1,1461,37,3920,17,N,N,44708,CRMLSM,0.02,Medium,70910
OC22087648,SFR/D,1029 N,8th ST  ,Banning,STD,470000,260.39,3,2,0,1805,67,10019,6,N,N,44712,CRMLSM,0.02,Medium,46834
IV22068139,SFR/D,7830,Spohn AVE  ,Fontana,STD,470000,384.62,3,2,0,1222,46,7680,13,Y,N,44714,CRMLSM,0.02,Medium,83468
CV22074397,SFR/D,1381,West Hoffer Street   ,Banning,STD,470000,322.36,3,,,1458,43,10019,23,N,N,44718,CRMLSM,0.02,Medium,46834
CV21178985,SFR/D,2387,Saint Elmo DR  ,San Bernardino,STD,470000,358.78,4,2,0,1310,44,7350,103,Y,N,44720,CRMLSM,0.02,Medium,55372
IV22028104,SFR/D,25189,Fay AVE  ,Moreno Valley,STD,470000,418.52,3,2,0,1123,64,6970,9,N,N,44720,CRMLSM,0.02,Medium,73635
CV22057686,SFR/D,3197,Tangerine WAY  ,Riverside,STD,470000,558.19,2,2,0,842,71,6970,20,N,N,44721,CRMLSM,0.02,Medium,76755
CV22100880,TWNHS/A,2101 S,Magnolia AVE  ,Ontario,STD,470000,443.4,2,1,1,1060,44,,10,Y,N,44722,CRMLSM,0.02,Medium,71908
CV22109038,SFR/D,2138,Tamarind   ,Perris,STD,470000,360.98,3,2,0,1302,26,7405,0,N,N,44725,CRMLSM,0.025,Medium,70910
EV22062171,SFR/D,6311,Sawgrass DR  ,Banning,STD,470000,279.26,2,2,0,1683,20,5663,31,Y,N,44727,CRMLSM,0.0225,Medium,46834
CV22002082,SFR/A,6641,Banyan PL  ,Riverside,TRUS,470000,305.79,2,2,0,1537,49,2614,17,Y,N,44736,CRMLSM,0.02,Medium,76755
ML81897253,SFR/D,580 E,E ST  ,Colton,STD,470000,291.2,4,3,0,1614,94,7500,7,,,44740,MLSL,0.025,Medium,60874
SW22087212,OYO/D,21990,Richard ST  ,Perris,STD,470000,464.43,3,2,0,1012,20,103237,20,Y,N,44741,CRMLSM,0.02,Medium,70910
IG22097855,TWNHS/A,2008 E,5th ST  ,Ontario,STD,470000,366.9,2,2,1,1281,42,,8,N,N,44741,CRMLSM,0.02,Medium,71908
CV22103539,SFR/D,779 W,C ST  ,Colton,STD,470000,354.45,3,2,0,1326,83,5980,10,Y,Y,44747,CRMLSM,0.02,Medium,60874
OC22105828,SFR/D,1677,Newcomb ST  ,San Bernardino,STD,470000,322.58,4,2,0,1457,61,7935,13,Y,N,44753,CRMLSM,0.02,Medium,55372
PW22136392,SFR/D,235,Glenwood ST  ,Colton,STD,470000,340.58,3,2,0,1380,16,6300,4,Y,N,44754,CRMLSM,0.02,Medium,60874
RS22095809,SFR/D,7435,El Sol WAY  ,Riverside,STD,470000,471.41,3,1,1,997,69,6098,11,N,N,44754,CRMLSM,0.02,Medium,76755
EV22081027,SFR/D,3160,Harrison ST  ,San Bernardino,STD,470000,427.27,3,1,0,1100,69,7931,37,Y,N,44755,CRMLSM,0.02,Medium,55372
EV22079207,SFR/D,716,Cedar View DR  ,Beaumont,STD,470000,281.61,4,2,0,1669,19,5663,49,Y,N,44756,CRMLSM,0.02,Medium,92797
DW22094828,SFR/D,1444,Misty Lane    #A,Beaumont,STD,470000,272.46,4,3,0,1725,8,,43,Y,N,44756,CRMLSM,0.02,Medium,92797
IV22093312,SFR/D,4195,Via San Jose   ,Riverside,TRUS,470000,421.15,3,1,0,1116,72,6970,46,N,N,44760,CRMLSM,0.015,Low,76755
CV22089088,SFR/A,560 E,South ST  ,Rialto,STD,470000,407.63,4,2,0,1153,66,9728,13,N,N,44763,CRMLSM,0.02,Medium,69934
IV22118828,SFR/D,3785 N,Pershing AVE  ,San Bernardino,STD,470000,308.2,3,2,0,1525,81,8700,5,N,N,44763,CRMLSM,0.02,Medium,55372
PW21059244,SFR/D,11921,Indian ST  ,Moreno Valley,STD,470000,339.6,4,1,0,1384,71,37897,0,N,N,44767,CRMLSM,0.02,Medium,73635
DW22117041,SFR/A,1017 W,8th ST  ,San Bernardino,STD,470000,356.06,4,2,0,1320,7,6525,13,Y,N,44769,CRMLSM,0.02,Medium,55372
IV22133618,SFR/D,343 W,18th ST  ,San Bernardino,STD,470000,283.13,3,1,0,1660,99,10800,16,Y,N,44774,CRMLSM,0.02,Medium,55372
EV22091094,SFR/D,905,Barbra LN  ,Redlands,STD,470000,291.02,3,2,0,1615,66,5700,43,Y,N,44774,CRMLSM,0.025,Medium,87184
CV22134381,CONDO/A,9322,Shadowood DR   #C,Montclair,STD,470000,407.99,2,1,1,1152,43,,26,N,N,44776,CRMLSM,0.02,Medium,67483
IV22148821,SFR/D,16010,La Fortuna LN  ,Moreno Valley,STD,470000,375.1,3,2,0,1253,30,5663,7,N,N,44781,CRMLSM,0.02,Medium,73635
22179905,CONDO,2798,Tropicana DR  ,Riverside,STD,470000,366.04,4,2,0,1284,45,,8,N,N,44791,CLAW,0.02,Medium,76755
CV22156981,SFR/D,1711,Mallory ST  ,San Bernardino,STD,470000,401.71,3,2,0,1170,27,9800,3,Y,N,44792,CRMLSM,0.025,Medium,55372
EV22087315,SFR/D,4272 N,Mountain View AVE  ,San Bernardino,STD,470000,440.9,3,1,1,1066,72,7285,27,Y,N,44795,CRMLSM,0.02,Medium,55372
TR22144683,CONDO/A,3960,Polk ST   #C,Riverside,STD,470000,337.16,3,2,1,1394,15,,26,N,N,44796,CRMLSM,0.025,Medium,76755
PW22134423,SFR/D,25070,Fay AVE  ,Moreno Valley,STD,470000,345.59,4,2,0,1360,64,7841,5,Y,N,44797,CRMLSM,0.02,Medium,73635
IV22126821,SFR/D,4785,Merrill AVE  ,Riverside,STD,470000,367.76,3,1,0,1278,72,7405,49,Y,N,44798,CRMLSM,0.02,Medium,76755
CV22140528,CONDO/A,2134 S,Mountain AVE   #92,Ontario,STD,470000,443.4,2,1,1,1060,44,,9,N,N,44798,CRMLSM,0.02,Medium,71908
IG22090682,MANL/D,25870,Ethanac RD  ,Perris,STD,470000,1044.44,2,1,0,450,48,217800,90,Y,N,44799,CRMLSM,0.02,Medium,70910
PW22167262,CONDO/A,2425,Del Mar WAY   #102,Corona,STD,470000,513.66,2,2,0,915,33,,4,Y,N,44802,CRMLSM,0.0225,Medium,95268
NDP2208214,SFR/D,2495,Christine Street   ,San Bernardino,STD,470000,398.31,3,2,0,1180,36,13503,4,Y,N,44804,CRMLSP,0.03,High,55372
IV22108989,SFR/D,25387,Fay AVE  ,Moreno Valley,STD,470000,332.63,3,2,0,1413,59,7405,70,N,N,44805,CRMLSM,0.02,Medium,73635
IV22153605,CONDO/A,2550,San Gabriel WAY   #108,Corona,STD,470000,472.36,2,2,0,995,33,,18,Y,N,44805,CRMLSM,0.02,Medium,95268
IV22155714,SFR/D,243 E,41st ST  ,San Bernardino,STD,470000,389.72,3,1,1,1206,72,6750,20,Y,N,44806,CRMLSM,0.025,Medium,55372
IG22171463,SFR/D,4151,Homewood CT  ,Riverside,STD,470000,587.5,3,1,0,800,99,6098,13,Y,N,44806,CRMLSM,0.025,Medium,76755
EV22166718,SFR/D,513,Cynthia ST  ,Beaumont,STD,470000,426.11,3,2,0,1103,36,6098,5,Y,N,44810,CRMLSM,0.0225,Medium,92797
AR22144916,TWNHS/A,1510,Orange AVE   #405,Redlands,STD,470000,359.88,2,2,1,1306,11,,27,Y,N,44813,CRMLSM,0.025,Medium,87184
PW22167171,SFR/D,13725,Vellanto WAY  ,Moreno Valley,STD,470000,279.93,4,2,0,1679,37,7405,7,N,N,44819,CRMLSM,0.02,Medium,73635
TR22177081,TWNHS/A,2860,Mill Creek RD  ,Ontario,STD,470000,414.46,2,2,0,1134,36,,14,Y,N,44819,CRMLSM,0.025,Medium,71908
HD22152720,SFR/A,7761,Palo Verde AVE  ,Fontana,STD,470000,390.37,3,2,0,1204,45,7171,10,Y,N,44820,CRMLSM,0.02,Medium,83468
EV22177443,SFR/D,8234,Frankfort Ave   ,Fontana,STD,470000,464.43,3,1,1,1012,68,7884,4,N,N,44823,CRMLSM,0.02,Medium,83468
PW22188604,SFR/D,13961,Elmwood CT  ,Moreno Valley,STD,470000,316.5,3,2,1,1485,38,6970,11,N,N,44825,CRMLSM,0.02,Medium,73635
EV22145585,SFR/D,26135,Oshua DR  ,Moreno Valley,STD,470000,347.63,3,2,0,1352,37,3920,46,N,N,44827,CRMLSM,0.025,Medium,73635
OC22084738,SFR/D,16383,Avenida De Loring   ,Moreno Valley,STD,470000,461.69,3,2,0,1018,31,6534,127,Y,N,44830,CRMLSM,0.02,Medium,73635
IV22141181,CONDO/A,2026 S,Bon View AVE   #F,Ontario,STD,470000,321.92,3,3,0,1460,39,,77,Y,N,44830,CRMLSM,0.02,Medium,71908
IV22173457,SFR/D,2154,Pennsylvania AVE  ,Colton,STD,470000,466.27,3,2,0,1008,70,8400,15,Y,N,44831,CRMLSM,0.02,Medium,60874
220004666SD,MANL/D,22320,Fisher St   ,Perris,,470000,391.67,3,2,0,1200,24,104108,48,,N,44834,SAND,0.02,Medium,70910
PW22184593,CONDO/A,1169,Laurel Leaf PL   #A,Corona,STD,470000,457.64,2,2,0,1027,39,,11,Y,N,44835,CRMLSM,0.02,Medium,95268
IV22143525,MANL/D,5307,36th ST  ,Riverside,STD,470000,349.7,4,2,0,1344,19,6970,14,N,N,44839,CRMLSM,0.02,Medium,76755
PW22155509,SFR/D,23024,Fall River RD  ,Moreno Valley,PRO,470000,355.52,3,2,0,1322,36,11326,28,Y,N,44841,CRMLSM,0.025,Medium,73635
IG22182609,TWNHS/A,22469,Canal CIR  ,Grand Terrace,STD,470000,302.45,3,2,1,1554,12,,13,N,N,44845,CRMLSM,0.02,Medium,76791
AR22184667,CONDO/A,1983 E,Yale ST  ,Ontario,STD,470000,366.9,3,2,1,1281,42,,18,N,N,44846,CRMLSM,0.02,Medium,71908
IV22193863,SFR/D,709,Richards RD  ,Perris,STD,470000,304.4,3,2,0,1544,46,10890,4,Y,N,44847,CRMLSM,0.02,Medium,70910
EV22171175,SFR/D,533,Heidi CIR  ,Beaumont,STD,470000,354.45,4,2,0,1326,21,6098,30,Y,N,44847,CRMLSM,0.02,Medium,92797
IV22188006,SFR/D,881,Bluebell WAY  ,Beaumont,STD,470000,250.27,3,2,1,1878,4,2478,12,N,N,44847,CRMLSM,0.02,Medium,92797
HD22184061,SFR/D,1169 S,Clifford AVE  ,Rialto,STD,470000,401.71,3,2,0,1170,56,7200,14,Y,N,44848,CRMLSM,0.025,Medium,69934
IG22177978,SFR/D,1493,Ashbury WAY  ,Perris,STD,470000,310.03,3,2,1,1516,35,3485,27,N,N,44852,CRMLSM,0.03,High,70910
CV22125339,SFR/A,15442,Mallory DR  ,Fontana,STD,470000,361.82,3,2,0,1299,37,7200,59,N,N,44855,CRMLSM,0.02,Medium,83468
IV22150737,SFR/D,15016,Ceres AVE  ,Fontana,STD,470000,426.5,3,2,0,1102,38,7200,19,N,N,44855,CRMLSM,0.02,Medium,83468
PW22171199,SFR/D,27222,11th ST  ,Highland,STD,470000,296.53,3,1,1,1585,63,8760,14,N,N,44865,CRMLSM,0.02,Medium,69225
CV22205816,SFR/D,761 S,Date AVE  ,Rialto,STD,470000,277.61,3,2,0,1693,67,7800,5,N,N,44865,CRMLSM,0.02,Medium,69934
TR22199753,SFR/D,3907,San Marcos AVE  ,Riverside,STD,470000,535.31,2,1,0,878,71,7405,17,Y,N,44867,CRMLSM,0.025,Medium,76755
SW22212748,CONDO/D,44685,Ashbury PL  ,Temecula,STD,470000,577.4,2,2,0,814,30,,3,Y,N,44868,CRMLSM,0.02,Medium,103546
DW22220281,SFR/D,2856,Lincoln DR  ,San Bernardino,STD,470000,401.37,3,1,0,1171,82,8960,13,Y,N,44873,CRMLSM,0.02,Medium,55372
TR22212821,TWNHS/A,1915 S,Mountain AVE   #36,Ontario,STD,470000,350.75,2,2,1,1340,43,,8,N,N,44873,CRMLSM,0.0225,Medium,71908
CV22163108,SFR/D,5950,Blythe AVE  ,Highland,STD,470000,291.93,4,2,0,1610,61,9120,76,Y,N,44881,CRMLSM,0.025,Medium,69225
IV22162791,SFR/D,2415 W,7th ST  ,San Bernardino,STD,470000,338.86,4,2,0,1387,67,7236,0,N,N,44888,CRMLSM,0.02,Medium,55372
CV22209499,SFR/D,1339,Holly AVE  ,Colton,STD,470000,369.21,4,2,0,1273,77,5600,9,Y,N,44900,CRMLSM,0.02,Medium,60874
IV22199485,SFR/D,8193,Oleander AVE  ,Fontana,STD,470000,448.05,3,2,0,1049,77,8220,26,Y,Y,44901,CRMLSM,0.02,Medium,83468
IV22203670,SFR/D,1449,Holly AVE  ,Colton,STD,470000,321.92,3,1,0,1460,70,8400,52,Y,N,44903,CRMLSM,0.02,Medium,60874
TR22224276,SFR/A,9878,Arrow    #4,Rancho Cucamonga,STD,470000,317.35,3,2,1,1481,30,1481,14,Y,N,44904,CRMLSM,0.02,Medium,97046
CV22220433,SFR/D,570 E,Huff ST  ,Rialto,STD,470000,395.29,4,2,0,1189,65,7300,27,N,N,44907,CRMLSM,0.025,Medium,69934
CV22231621,SFR/D,3862,Broadmoor BLVD  ,San Bernardino,STD,470000,330.06,3,3,0,1424,69,7200,13,Y,Y,44907,CRMLSM,0.02,Medium,55372
CV22214399,CONDO/A,16502,Casa Grande AVE   #211,Fontana,STD,470000,310.03,3,2,1,1516,2,,41,Y,N,44907,CRMLSM,0.025,Medium,83468
PW22109954,SFR/D,14429,Sylvester DR  ,Moreno Valley,STD,470000,317.35,4,2,0,1481,35,7405,120,N,N,44908,CRMLSM,0.03,High,73635
IV22230275,SFR/D,23033,Lambourne ct   ,Moreno Valley,STD,470000,330.99,3,2,1,1420,36,5227,25,Y,N,44908,CRMLSM,0.02,Medium,73635
IG22143931,SFR/D,9257,Tara CIR  ,Riverside,STD,470000,505.38,2,2,0,930,39,6969,14,N,Y,44918,CRMLSM,0.015,Low,76755
IV22143918,SFR/D,1305,Comfrey Leaf DR  ,Beaumont,STD,470000,273.26,3,2,1,1720,10,3484,154,N,N,44937,CRMLSM,0.0325,High,92797
IV22201385,SFR/D,15468,Alosta LN  ,Moreno Valley,STD,470000,340.09,3,2,1,1382,23,6098,96,Y,N,44943,CRMLSM,0.02,Medium,73635
IG22195182,SFR/D,11865,Dream ST  ,Moreno Valley,STD,470000,318.86,3,2,1,1474,39,4356,73,Y,N,44943,CRMLSM,0.0225,Medium,73635
IG22256480,SFR/D,9478,52nd ST  ,Riverside,STD,470000,371.25,3,2,0,1266,68,8276,5,Y,N,44945,CRMLSM,0.02,Medium,76755
CV22187134,SFR/D,13594,Stockbrook RD  ,Moreno Valley,STD,470000,263.75,4,2,0,1782,37,7405,34,N,N,44949,CRMLSM,0.025,Medium,73635
OC22235854,SFR/D,1842,Marin AVE  ,Ontario,"NOD,PRO",470000,399.66,3,2,0,1176,58,7232,61,N,N,44949,CRMLSM,0.02,Medium,71908
PW22173889,SFR/D,19413,Lurelane ST  ,Rialto,STD,470000,289.77,3,2,0,1622,65,8000,129,N,N,44950,CRMLSM,0.02,Medium,69934
IV22226326,SFR/D,88,Whirlaway ST  ,Perris,STD,470000,386.2,3,2,0,1217,34,4791,70,N,N,44953,CRMLSM,0.02,Medium,70910
SW22232797,SFR/D,23222,Norrisgrove AVE  ,Perris,STD,470000,330.99,3,2,0,1420,33,7405,21,N,N,44956,CRMLSM,0.02,Medium,70910
CV22242478,CONDO/A,16408,Valencia AVE   #415,Fontana,STD,470000,320.82,3,2,1,1465,4,,47,Y,N,44967,CRMLSM,0.02,Medium,83468
IV22152856,SFR/D,6658,Cumberland CT  ,Riverside,STD,470000,587.5,2,1,0,800,79,6098,42,Y,N,44971,CRMLSM,0.0225,Medium,76755
CV22224527,SFR/D,4639,Tyler ST  ,Riverside,STD,470000,391.67,3,1,0,1200,67,21344,45,N,N,44979,CRMLSM,0.025,Medium,76755
CV22253745,SFR/D,6725,Palm AVE  ,Riverside,STD,470000,630.87,2,1,0,745,94,6534,41,Y,N,44979,CRMLSM,0.0225,Medium,76755
EV23015463,SFR/D,26031,Holly Vista BLVD  ,San Bernardino,TRUS,470000,199.83,3,2,0,2352,61,9280,5,Y,N,44980,CRMLSM,0.02,Medium,55372
RS23007427,SFR/A,36590,Bay Hill DR  ,Beaumont,STD,470000,289.77,3,2,0,1622,17,6534,10,Y,N,44980,CRMLSM,0.02,Medium,92797
EV23002329,TWNHS/A,22543,Canal Circle CIR  ,Grand Terrace,STD,470000,305.59,3,2,1,1538,16,,26,N,N,44980,CRMLSM,0.025,Medium,76791
IV23023465,SFR/D,3050,Villa CT  ,Highland,TRUS,470000,368.34,3,2,0,1276,38,7245,14,Y,N,44981,CRMLSM,0.025,Medium,69225
CV22190539,SFR/D,3144,Genevieve   ,San Bernardino,STD,470000,268.72,3,2,0,1749,83,6820,143,Y,N,44981,CRMLSM,0.02,Medium,55372
EV23001312,SFR/D,1003,Alderwood DR  ,Perris,STD,470000,282.62,3,2,1,1663,20,6098,18,Y,N,44981,CRMLSM,0.025,Medium,70910
EV23008734,TWNHS/A,56,Dearborn CIR  ,Redlands,TRUS,470000,260.39,3,2,1,1805,41,,8,Y,N,44984,CRMLSM,0.025,Medium,87184
CV22205451,SFR/A,7421,Cole AVE  ,Highland,TRUS,470000,260.24,3,2,0,1806,56,8820,156,Y,N,44991,CRMLSM,0.02,Medium,69225
CV23011322,SFR/D,6104,Arden AVE  ,San Bernardino,STD,470000,299.94,3,2,0,1567,61,9000,14,Y,N,44995,CRMLSM,0.02,Medium,55372
23241855,SFR,15755,Fiddleleaf RD  ,Fontana,NOD,470000,194.62,4,2,1,2415,28,4000,9,N,N,44998,CLAW,0.02,Medium,83468
CV22160318,SFR/D,24999,Brodiaea AVE  ,Moreno Valley,SPAY,470000,292.29,4,2,0,1608,34,7841,2,Y,N,45006,CRMLSM,0.025,Medium,73635
DW22108052,SFR/D,4966,North Stoddard Avenue   ,San Bernardino,STD,470000,267.05,4,2,0,1760,68,7200,251,N,N,45006,CRMLSM,0.02,Medium,55372
IV23045059,SFR/D,22715,Vought   ,Moreno Valley,PRO,470000,298.03,4,2,0,1577,48,6970,4,Y,N,45007,CRMLSM,0.02,Medium,73635
CV22252058,SFR/D,14183,Jamaica Sands LN  ,Moreno Valley,STD,470000,428.05,3,2,0,1098,34,4792,90,Y,N,45008,CRMLSM,0.025,Medium,73635
IG23024351,SFR/D,1420,Coral Tree RD  ,Colton,STD,470000,389.72,3,2,0,1206,36,4640,4,Y,N,45009,CRMLSM,0.025,Medium,60874
PW23033380,SFR/A,5610,Walter ST  ,Riverside,STD,470000,391.67,4,2,0,1200,70,7841,5,Y,N,45013,CRMLSM,0.02,Medium,76755
PW23017792,SFR/D,15642,Monica CT  ,Fontana,STD,470000,432.38,3,2,0,1087,37,3600,9,Y,N,45013,CRMLSM,0.02,Medium,83468
HD23024377,SFR/D,4532 N,Acacia AVE  ,San Bernardino,STD,470000,319.29,3,2,0,1472,76,9009,11,Y,N,45015,CRMLSM,0.02,Medium,55372
MB22232972,SFR/D,1681,Rigel ST  ,Beaumont,STD,470000,273.73,3,2,1,1717,13,4792,100,Y,N,45016,CRMLSM,0.0225,Medium,92797
CV22252568,SFR/D,1309,Highland AVE  ,Colton,STD,470000,396.96,4,2,0,1184,70,8100,32,N,N,45019,CRMLSM,0.02,Medium,60874
IV23041799,SFR/D,2024,TIERRA ROJO ST   ,Perris,STD,470000,304.6,3,2,1,1543,33,12632,14,N,N,45020,CRMLSM,0.02,Medium,70910
CV23048114,SFR/D,28841,Kimberly AVE  ,Moreno Valley,STD,470000,391.01,3,2,0,1202,36,8712,12,Y,N,45021,CRMLSM,0.025,Medium,73635
IV22164936,SFR/D,15340,Casa Grande ST  ,Moreno Valley,STD,470000,443.4,3,2,0,1060,37,7405,253,N,N,45022,CRMLSM,0.02,Medium,73635
IG23029807,CONDO/A,5220,Coventry WAY  ,Montclair,STD,470000,352.32,3,2,1,1334,38,,44,N,N,45022,CRMLSM,0.02,Medium,67483
CV23045626,SFR/A,218 W,Fern AVE  ,Redlands,STD,470000,234.53,4,2,0,2004,29,10125,0,Y,N,45023,CRMLSM,0.02,Medium,87184
IV23025917,SFR/D,223 E,50th   ,San Bernardino,STD,470000,427.27,3,2,0,1100,71,6750,48,Y,N,45023,CRMLSM,0.0225,Medium,55372
TR23045487,SFR/D,1863,Overland ST  ,Colton,STD,470000,344.57,3,2,1,1364,40,6699,3,Y,N,45026,CRMLSM,0.03,High,60874
IV23003283,SFR/D,1461,Avila DR  ,Perris,STD,470000,215.5,4,2,1,2181,19,4356,61,N,N,45026,CRMLSM,0.02,Medium,70910
IV23023174,SFR/D,734,Massachusetts AVE  ,Beaumont,STD,470000,283.82,3,2,0,1656,65,10454,45,N,N,45033,CRMLSM,0.02,Medium,92797
EV23039710,SFR/A,11428,Benton ST  ,Loma Linda,TRUS,470000,343.57,3,2,0,1368,48,1368,12,Y,N,45033,CRMLSM,0.025,Medium,63272
IV22259640,SFR/D,13593,Plato DR  ,Moreno Valley,STD,470000,356.87,3,2,1,1317,34,5663,42,N,N,45035,CRMLSM,0.025,Medium,73635
OC23056577,SFR/D,35154,Trevino TRL  ,Beaumont,STD,470000,207.05,3,2,0,2270,17,5663,21,Y,N,45035,CRMLSM,0.02,Medium,92797
OC23025797,SFR/D,5377,Aster ST  ,San Bernardino,STD,470000,392.32,3,2,0,1198,37,7200,32,Y,N,45036,CRMLSM,0.025,Medium,55372
IV23031479,SFR/D,1429,Silverberry LN  ,Beaumont,STD,470000,244.92,4,3,0,1919,9,2178,15,N,N,45037,CRMLSM,0.025,Medium,92797
EV23066556,SFR/D,14158,Linnett DR  ,Moreno Valley,PRO,470000,330.99,3,2,0,1420,43,7841,1,N,N,45039,CRMLSM,0.03,High,73635
CV23043839,SFR/D,13591,Ramsdell DR  ,Moreno Valley,STD,470000,350.22,4,2,0,1342,51,6970,29,N,N,45040,CRMLSM,0.02,Medium,73635
PW23050169,SFR/D,1170 N,2nd ST  ,Colton,STD,470000,335.71,3,2,0,1400,66,8140,29,N,N,45041,CRMLSM,0.02,Medium,60874
EV23051867,SFR/D,987,West 24th Street   ,San Bernardino,STD,470000,412.28,3,2,0,1140,86,7888,6,Y,N,45041,CRMLSM,0.02,Medium,55372
TR23040122,SFR/D,323,Randy LN  ,Perris,STD,470000,283.13,4,2,1,1660,30,4792,28,N,N,45042,CRMLSM,0.02,Medium,70910
CV23019210,SFR/D,1993,Porch Swing AVE  ,Perris,STD,470000,235,3,2,0,2000,17,4792,67,Y,N,45043,CRMLSM,0.02,Medium,70910
CV23012543,SFR/D,705 N,Chestnut AVE  ,Rialto,TRUS,470000,357.14,3,2,0,1316,49,8400,56,N,N,45044,CRMLSM,0.025,Medium,69934
EV23042389,SFR/D,15155,Jacquetta AVE  ,Moreno Valley,STD,470000,407.99,3,2,0,1152,38,7405,10,Y,N,45044,CRMLSM,0.025,Medium,73635
OC23032595,SFR/D,24939,Fay Ave.   ,Moreno Valley,STD,470000,328.21,4,2,0,1432,39,7405,15,N,Y,45044,CRMLSM,0.025,Medium,73635
IG23066127,SFR/D,22551,Bay AVE  ,Moreno Valley,STD,470000,376.6,3,2,0,1248,59,7405,15,N,N,45044,CRMLSM,0.02,Medium,73635
CV23054521,CONDO/A,10226,Chaparral WAY   #E,Rancho Cucamonga,STD,470000,469.53,2,2,0,1001,36,,22,N,N,45045,CRMLSM,0.02,Medium,97046
IV23033384,SFR/D,11793,Autumn PL  ,Fontana,PRO,470000,450.19,3,2,0,1044,37,3600,31,N,N,45047,CRMLSM,0.02,Medium,83468
